Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-10-06,5499.22,5499.22,5445.75,5488.22,8103233
2011-10-07,5446.55,5533.67,5446.55,5526.35,8508185
2011-10-10,5583.7,5693.59,5583.7,5693.59,9580772
2011-10-11,5690.73,5690.73,5657.71,5665.91,11924801
2011-10-12,5704.52,5775.64,5704.52,5768.58,18140164
2011-10-13,5716.65,5741.45,5684.52,5684.52,7532237
2011-10-14,5722.01,5819.88,5722.01,5792.8,6123463
2011-10-17,5892.72,5892.72,5738.51,5738.51,10558736
2011-10-18,5664.4,5761.6,5664.4,5753.39,5645186
2011-10-19,5823.08,5823.08,5775.76,5775.88,7491626
2011-10-20,5681.84,5681.84,5554.02,5554.02,8437415
2011-10-21,5611.22,5836.48,5611.22,5836.48,5852365
2011-10-24,5869.39,5941.34,5869.39,5941.34,4832346
2011-10-25,5936.86,5936.86,5849.95,5849.95,6030957
2011-10-26,5855.99,5924.34,5855.99,5868.49,8334496
2011-10-27,6007.58,6096.55,6007.58,6060.03,8001283
2011-10-28,6110.82,6110.82,6046.55,6059.86,6009644
2011-10-31,5982.36,6018.8,5982.36,5993.62,4226485
2011-11-02,5839.85,5927.44,5839.85,5927.06,6721338
2011-11-03,5950.64,6012.03,5950.64,5984.35,8107682
2011-11-04,5970.06,5970.06,5820.45,5820.45,7430975
2011-11-07,5748.76,5868.48,5748.76,5854.94,7064724
2011-11-08,5936.5,5936.5,5860.87,5860.87,5635956
2011-11-09,5708.47,5708.47,5622.21,5622.21,6384160
2011-11-10,5632.08,5632.08,5558.87,5558.87,9583719
2011-11-14,5700.71,5700.71,5626.22,5626.22,7063751
2011-11-15,5511.81,5540.96,5511.81,5540.96,7007657
2011-11-16,5561.14,5587.44,5541.2,5587.44,5628919
2011-11-17,5478.68,5508.16,5467.14,5467.14,7222373
2011-11-18,5476.25,5481.59,5428.74,5428.74,4854799
2011-11-21,5407.12,5407.12,5340.93,5340.93,6422268
2011-11-22,5425.35,5425.35,5345.46,5345.46,4594503
2011-11-23,5298.81,5298.81,5210.98,5210.98,4670605
2011-11-24,5261.66,5261.66,5209.49,5254.45,4833682
2011-11-25,5155.5,5231.05,5155.5,5231.05,4609677
2011-11-28,5407.95,5413.77,5382.71,5382.71,5026724
2011-11-29,5344.68,5344.68,5274.86,5274.86,5217783
2011-11-30,5335.76,5609.71,5335.76,5609.71,12284181
2011-12-01,5589.16,5589.16,5535.82,5535.82,4016439
2011-12-02,5591.31,5624.79,5549.89,5549.89,5852316
2011-12-05,5611.01,5710.58,5611.01,5710.58,3734667
2011-12-06,5690.64,5690.64,5601.86,5601.86,5450791
2011-12-07,5613.38,5670,5613.38,5670,6785089
2011-12-08,5708.45,5708.45,5531.32,5531.32,4611045
2011-12-09,5500.82,5538.53,5500.82,5538.53,6521677
2011-12-12,5480.35,5480.35,5353.66,5353.66,3480581
2011-12-13,5425.9,5425.9,5419.18,5419.18,3770102
2011-12-14,5449.14,5449.14,5401.61,5401.61,15536495
2011-12-15,5436.28,5545.95,5436.28,5482.8,4430750
2011-12-16,5519.53,5519.53,5370.02,5370.02,13311791
2011-12-19,5423.01,5423.01,5301.34,5301.34,3433200
2011-12-20,5304.89,5395.73,5304.89,5395.73,5341984
2011-12-21,5473.79,5473.79,5407.62,5460.36,5293596
2011-12-22,5455.89,5455.89,5428.42,5455.11,3470107
2011-12-23,5464.26,5486.58,5461.78,5486.58,1736113
2011-12-27,5496.65,5540.64,5496.65,5540.64,2424459
2011-12-28,5529.82,5540.4,5502.91,5502.91,4683515
2011-12-29,5495.65,5513.8,5416.9,5513.8,3246039
2011-12-30,5470.17,5470.17,5421.04,5421.04,2613497
2012-01-02,5491.16,5543.22,5491.16,5543.22,1715545
2012-01-03,5534.19,5562.69,5524.79,5562.69,6123205
2012-01-04,5460.46,5467.56,5439.03,5467.56,39686354
2012-01-05,5301.64,5366.81,5301.64,5366.81,15408692
2012-01-09,5285.61,5285.61,5251.99,5266.91,8179927
2012-01-10,5348.34,5354.5,5320.4,5320.4,7874295
2012-01-11,5324.25,5324.25,5227.82,5227.82,7037761
2012-01-12,5298.61,5314.49,5298.61,5303.6,13107377
2012-01-13,5360.83,5360.83,5328.19,5346.72,6166912
2012-01-16,5327.59,5390.98,5327.59,5390.98,8733609
2012-01-17,5545.63,5545.63,5487.27,5487.27,7504877
2012-01-18,5542.6,5556.21,5542.6,5556.21,9500087
2012-01-19,5511.16,5640.58,5511.16,5640.58,14492711
2012-01-20,5639.24,5679.1,5639.24,5674.22,28949569
2012-01-23,5702.04,5762.3,5702.04,5744.04,13064449
2012-01-24,5717.78,5717.78,5699.47,5699.47,24462276
2012-01-25,5700.33,5700.33,5669.58,5685,14876543
2012-01-26,5868.18,5969.64,5868.18,5913.59,26377182
2012-01-27,5956.84,5956.84,5892.32,5914.86,24248500
2012-01-30,5877.03,5913.98,5853.11,5913.98,4405666
2012-01-31,5936.63,6031.18,5936.63,5952.73,21905316
2012-02-01,6054.52,6077.87,6053.8,6077.87,12878031
2012-02-02,6085.41,6103.34,6085.41,6093.46,9728211
2012-02-03,6110.8,6176.06,6096.17,6096.17,10780690
2012-02-06,6093.1,6151.02,6093.1,6151.02,7611575
2012-02-07,6156.91,6156.91,6074.52,6091.31,8158698
2012-02-08,6106.48,6110.68,6101.16,6101.16,9628261
2012-02-09,6129.74,6129.74,6086.84,6086.84,7573818
2012-02-10,6020.44,6020.44,5972.15,5972.15,7986550
2012-02-13,6039.17,6054.8,6039.17,6054.8,5599362
2012-02-14,6040.05,6040.05,5998.51,5998.51,6913695
2012-02-15,6066.35,6066.35,6047.88,6048.29,5243098
2012-02-16,5995.88,6043.58,5995.88,6027.74,5545557
2012-02-17,6069.27,6092.12,6069.27,6092.12,9586635
2012-02-20,6115.48,6123.68,6052.31,6052.31,4075967
2012-02-21,6064.03,6078.54,6064.03,6078.54,5002661
2012-02-22,6047.27,6047.27,5967.09,5976.42,13475614
2012-02-23,5994.98,5994.98,5892.82,5892.82,6066624
2012-02-24,5944.98,5944.98,5881.88,5881.88,8641363
2012-02-27,5857.01,5918.13,5851.61,5918.13,7167035
2012-02-28,5941.79,5941.79,5923.75,5923.75,14514974
2012-02-29,5964.83,5964.83,5920.13,5920.13,7696579
2012-03-01,5902.58,5964.99,5902.58,5964.99,4627699
2012-03-02,5938.88,5978.24,5938.88,5978.24,11109455
2012-03-05,5927.99,5927.99,5812.41,5812.41,11093159
2012-03-06,5777.15,5777.15,5734.71,5734.71,6857396
2012-03-07,5737.88,5814.27,5737.88,5814.27,4879227
2012-03-08,5859.29,5954.18,5859.29,5954.18,13820555
2012-03-09,5979.43,5979.43,5926.7,5926.7,9630768
2012-03-12,5942.03,5942.03,5924.19,5937.15,3372274
2012-03-13,5967.15,5973.23,5927.39,5973.23,7163280
2012-03-14,6063.73,6088.06,6063.73,6088.06,14594596
2012-03-15,6087.49,6116.99,6061.16,6116.99,5701741
2012-03-16,6107.46,6107.46,6024.9,6024.9,20082609
2012-03-19,5998.51,5998.51,5972.45,5972.45,8242940
2012-03-20,5923.08,5939.42,5923.08,5928.31,6928391
2012-03-21,5971.52,5971.52,5921.14,5925.13,3553888
2012-03-22,5855.09,5855.09,5837.41,5837.41,5549730
2012-03-23,5812.78,5897.48,5804.83,5897.48,7096259
2012-03-26,5899.39,5946.56,5899.39,5941.83,5613343
2012-03-27,6010.84,6010.84,5981.91,5996.91,6085583
2012-03-28,5992.19,5992.19,5978.69,5982.54,2948207
2012-03-29,5935.21,5935.21,5891.94,5891.94,3329605
2012-03-30,5911.85,5923.75,5894.31,5894.31,5670595
2012-04-02,5903.22,5920.05,5865.52,5920.05,4109551
2012-04-03,5917.04,5917.04,5838.05,5838.05,4304206
2012-04-04,5809.05,5809.05,5720.62,5720.62,5360709
2012-04-05,5743.49,5743.49,5717.31,5720.81,3017991
2012-04-10,5735.73,5755.96,5712.3,5712.3,2612352
2012-04-11,5746.79,5777.1,5746.79,5777.1,4382582
2012-04-12,5777.71,5827.06,5774.64,5827.06,15897595
2012-04-13,5817.79,5830.81,5775.17,5775.17,2639819
2012-04-16,5775.98,5813.15,5775.16,5775.16,4125118
2012-04-17,5807.27,5836.32,5807.27,5836.32,4979550
2012-04-18,5807.2,5807.2,5735.5,5788.01,5406055
2012-04-19,5759.2,5759.2,5726.44,5726.44,5226670
2012-04-20,5678.17,5678.17,5653.08,5653.08,2998486
2012-04-23,5557.04,5557.04,5493.69,5493.69,5111854
2012-04-24,5535.58,5578.41,5520.8,5578.41,3760227
2012-04-25,5576.09,5639.81,5576.09,5587.01,6752969
2012-04-26,5651.81,5700.92,5645.56,5700.92,10215012
2012-04-27,5745.1,5819.23,5742.45,5819.23,5909695
2012-04-30,5761.33,5799.6,5761.33,5799.6,3356176
2012-05-02,5801.02,5801.02,5726.58,5746.56,2472752
2012-05-04,5727.6,5733.38,5692.2,5692.2,6028275
2012-05-07,5630.91,5696.26,5630.91,5696.26,2436376
2012-05-08,5640.26,5640.26,5570.63,5570.63,3609337
2012-05-09,5575.57,5616.91,5553.67,5616.91,5842390
2012-05-10,5591.77,5633.33,5591.77,5631.26,5911642
2012-05-11,5595.43,5595.43,5547.35,5578.97,4625815
2012-05-14,5466.65,5467.92,5457.84,5457.84,7018330
2012-05-15,5435.91,5435.91,5415.95,5431.15,2987844
2012-05-16,5387.49,5469.12,5387.49,5469.12,5077799
2012-05-17,5462.89,5462.89,5289.09,5289.09,5792543
2012-05-18,5272.99,5338.74,5272.99,5285.66,4028067
2012-05-21,5359.64,5367.88,5352.62,5367.88,2821153
2012-05-22,5371.38,5426.11,5371.38,5418.48,6170412
2012-05-23,5308.07,5316.45,5214.58,5214.58,3717212
2012-05-24,5181.11,5210.93,5181.11,5181.61,5022592
2012-05-25,5242.16,5242.16,5190.94,5237.78,6323151
2012-05-28,5252.01,5277.33,5252.01,5263,1712254
2012-05-29,5257.71,5372.77,5257.71,5372.77,2372001
2012-05-30,5301.02,5325.58,5298.04,5298.04,4165045
2012-05-31,5312.21,5421.52,5312.21,5421.52,5564806
2012-06-01,5349.41,5349.41,5290.87,5319.62,4597137
2012-06-04,5370.97,5370.97,5288.84,5288.84,4073563
2012-06-05,5209.22,5218.86,5163.3,5163.3,4277296
2012-06-06,5266.66,5389.76,5255.78,5389.76,0
2012-06-08,5326.71,5436.31,5326.71,5436.31,7279179
2012-06-11,5499.71,5499.71,5460.22,5460.22,5777164
2012-06-12,5515.4,5596.46,5515.4,5596.46,12178509
2012-06-13,5565.32,5572.63,5565.32,5572.63,6417442
2012-06-14,5578.1,5597.21,5566.53,5566.53,5595906
2012-06-15,5619.58,5684.22,5619.58,5670.08,11922753
2012-06-18,5679.73,5679.73,5655.9,5672.42,3722856
2012-06-19,5734.41,5837.43,5734.41,5837.43,7186801
2012-06-20,5868.98,5868.98,5821.04,5821.04,7986821
2012-06-21,5774.91,5797.78,5766.43,5766.43,7041229
2012-06-22,5726.84,5776.42,5726.84,5776.42,2924498
2012-06-25,5719.21,5740.61,5695.65,5695.65,2318688
2012-06-26,5783.92,5860.81,5783.92,5860.81,7851745
2012-06-27,5879.99,5992.95,5879.99,5992.95,6755127
2012-06-28,5934.95,5934.95,5888.17,5888.17,5215093
2012-06-29,5952.33,6021.14,5952.33,6021.14,5818657
2012-07-02,5970.31,5970.31,5898.2,5898.2,7377629
2012-07-03,5951.96,5951.96,5916.48,5939.51,4093315
2012-07-04,5887.46,5887.46,5874.91,5874.91,2564922
2012-07-05,5961.78,5961.78,5935.12,5943.53,4580192
2012-07-06,5972.14,5972.14,5893.96,5893.96,3475201
2012-07-09,5786.46,5797.7,5769.42,5769.42,5152008
2012-07-10,5813.38,5813.38,5806.8,5806.8,4423182
2012-07-11,5788.36,5788.36,5680.1,5680.1,5177084
2012-07-12,5648.4,5685.01,5648.4,5685.01,4641727
2012-07-13,5744.6,5744.6,5718.5,5741.24,5303645
2012-07-16,5730.85,5730.85,5697.13,5722.52,2030673
2012-07-17,5766.85,5812.59,5766.85,5812.59,5967055
2012-07-18,5716.43,5716.43,5695.75,5711.45,11948105
2012-07-19,5726.6,5753.2,5726.6,5745.41,10535893
2012-07-20,5738.81,5738.81,5646.95,5646.95,6990238
2012-07-23,5532.62,5532.62,5445.64,5479.94,6201598
2012-07-24,5452.16,5496.42,5452.16,5496.42,6103406
2012-07-25,5515.57,5542.43,5492.55,5492.55,3574120
2012-07-26,5475.04,5572.6,5475.04,5499.96,4914861
2012-07-27,5535.96,5583.64,5535.96,5583.64,3026512
2012-07-30,5592.65,5659.55,5592.65,5659.55,4255259
2012-07-31,5662.23,5666.5,5622.03,5666.5,7741724
2012-08-01,5646.84,5689.57,5646.84,5689.57,2112088
2012-08-02,5695.3,5695.3,5631.61,5631.61,4489162
2012-08-03,5646.72,5785.32,5646.72,5785.32,6245452
2012-08-06,5883.32,5901.52,5883.32,5901.52,5354021
2012-08-07,5884.3,5941.22,5884.3,5928.09,5374165
2012-08-08,5904.04,5971.76,5904.04,5971.76,2568409
2012-08-09,5987.25,6119.08,5987.25,6119.08,6366215
2012-08-10,6094.91,6149.65,6094.91,6098.46,3755085
2012-08-13,6202.66,6202.66,6145.11,6145.11,3621093
2012-08-14,6160.15,6175.99,6160.15,6160.64,2367111
2012-08-16,6240.74,6240.74,6203.99,6237.06,4761212
2012-08-17,6197.46,6197.46,6139.92,6139.92,2746367
2012-08-20,6104.85,6106.91,6094.13,6106.91,5135037
2012-08-21,6186.12,6186.12,6142.3,6142.3,4198455
2012-08-22,6113.14,6113.14,6097.47,6097.47,4119050
2012-08-23,6089.62,6089.62,6060.74,6088.49,2335893
2012-08-24,6062.48,6075.14,6054.41,6075.14,2353563
2012-08-27,6090.61,6094.2,6088.46,6088.46,1930194
2012-08-28,6092.62,6092.62,6050.64,6050.64,2007653
2012-08-29,6023.66,6023.66,5980.38,5980.38,4927375
2012-08-30,5987.09,5987.09,5943.43,5943.43,4258376
2012-08-31,6030.34,6058.88,6030.34,6058.88,16758771
2012-09-03,6085.97,6085.97,6045.38,6045.38,2745799
2012-09-04,6046.34,6046.34,5978,5978,1854128
2012-09-05,5983.42,6050.45,5983.42,6050.45,2401289
2012-09-06,6112.49,6213.59,6092.97,6213.59,4070958
2012-09-07,6285.31,6331.33,6285.31,6324.65,6829421
2012-09-10,6312.61,6356.25,6302.11,6356.25,7236255
2012-09-11,6303.29,6382.89,6303.29,6382.89,7795865
2012-09-12,6339.22,6339.22,6283.91,6283.91,5377798
2012-09-13,6261.1,6337.78,6261.1,6337.78,6021458
2012-09-14,6562.22,6562.22,6483.25,6495.06,15273264
2012-09-17,6495.15,6495.15,6432.8,6432.8,4039931
2012-09-18,6359.92,6376.61,6352.2,6376.61,8233782
2012-09-19,6358.84,6419.35,6358.84,6419.35,5411168
2012-09-20,6372.52,6398.94,6359.82,6398.94,4030122
2012-09-21,6401.88,6408.78,6373.43,6373.43,11103129
2012-09-24,6310.22,6353.07,6310.22,6353.07,4528605
2012-09-25,6352.58,6413.43,6352.58,6413.43,4581193
2012-09-26,6327.57,6327.57,6286.35,6286.35,4567698
2012-09-27,6296.73,6302.51,6268.12,6302.51,5956451
2012-09-28,6307.04,6307.04,6244.81,6279.65,7878125
2012-10-01,6301.26,6402.33,6301.26,6402.33,6885727
2012-10-02,6447.41,6447.41,6389.58,6389.58,8691515
2012-10-03,6400.16,6400.16,6325.23,6325.23,5896349
2012-10-04,6313.33,6349.33,6313.33,6314.38,4337683
2012-10-05,6355.14,6454.81,6355.14,6454.81,6487974
2012-10-08,6387.44,6417.21,6387.44,6391.06,6083049
2012-10-09,6347.91,6375.24,6308.06,6308.06,5377303
2012-10-10,6278.46,6416.41,6278.46,6416.41,5442394
2012-10-11,6439.15,6439.15,6399.21,6399.21,4148913
2012-10-12,6303.13,6306.8,6303.13,6304.8,5909840
2012-10-15,6301.18,6301.18,6255.93,6258.1,2574354
2012-10-16,6323.98,6384.31,6323.98,6384.31,5051305
2012-10-17,6395.96,6448.2,6395.96,6439.64,6686261
2012-10-18,6465.65,6475,6450.19,6475,4389820
2012-10-19,6456.02,6463.95,6366.6,6366.6,2746496
2012-10-22,6415.9,6415.9,6381.27,6381.27,3992272
2012-10-23,6354.56,6354.56,6257.72,6257.72,3718231
2012-10-24,6261.25,6274.41,6261.16,6261.16,4010696
2012-10-25,6272.68,6272.68,6254.19,6254.19,4032422
2012-10-26,6215.96,6258.53,6215.96,6235.91,3019806
2012-10-29,6227.55,6243.27,6227.55,6227.67,1306056
2012-10-30,6237.45,6252.44,6236.81,6252.44,1658244
2012-10-31,6272.51,6272.51,6231.15,6252.07,3516744
2012-11-02,6250.15,6338.9,6250.15,6338.9,3173132
2012-11-05,6294.03,6328.13,6286.29,6328.13,2994154
2012-11-06,6296.53,6297.47,6277.6,6297.47,4164014
2012-11-07,6304.71,6304.71,6191.89,6191.89,6608208
2012-11-08,6179.44,6226.25,6176.77,6226.25,3255216
2012-11-09,6173.97,6190.58,6167.01,6190.58,4199149
2012-11-12,6209,6209,6182.94,6182.94,3371046
2012-11-13,6185.14,6231.11,6155.11,6231.11,5361270
2012-11-14,6213.98,6214.44,6207.49,6214.44,5179397
2012-11-15,6244.66,6244.66,6223.69,6235.68,3802619
2012-11-16,6224.02,6229.1,6200.64,6200.64,2622254
2012-11-19,6254.19,6271.43,6254.19,6254.34,3109256
2012-11-20,6244.66,6246.97,6236.48,6246.97,7046752
2012-11-21,6233.26,6233.47,6215.6,6215.6,6117828
2012-11-22,6212.99,6212.99,6155.49,6155.49,4463830
2012-11-23,6161.09,6203.45,6161.09,6203.45,4427010
2012-11-26,6177.48,6230.02,6177.48,6230.02,7154358
2012-11-27,6285.99,6285.99,6278.86,6285.3,4212548
2012-11-28,6249.46,6270.97,6236.62,6270.97,2739626
2012-11-29,6294.84,6300.94,6291.35,6291.35,6688886
2012-11-30,6306.51,6306.51,6306.06,6306.33,11463550
2012-12-03,6314.87,6344.35,6314.87,6324.67,4549635
2012-12-04,6399.3,6412.3,6399.3,6404.78,19383550
2012-12-05,6439.25,6439.25,6402.05,6424.51,13348218
2012-12-06,6458.33,6459.6,6441.2,6459.6,9417769
2012-12-07,6468.72,6471.36,6458.95,6458.95,8754273
2012-12-10,6464.69,6481.36,6449.79,6481.36,4937216
2012-12-11,6513.83,6535.42,6513.45,6513.45,7209090
2012-12-12,6512.25,6550.37,6512.25,6550.37,6071750
2012-12-13,6518.96,6518.96,6492.59,6492.59,2498938
2012-12-14,6503.52,6503.52,6453.96,6502.01,5978945
2012-12-17,6494.9,6524.73,6494.9,6524.73,2694941
2012-12-18,6538.14,6538.14,6506.37,6510.35,7522475
2012-12-19,6534.69,6587.88,6534.69,6587.09,13078870
2012-12-20,6617.24,6674.74,6617.24,6669.59,7227322
2012-12-21,6646.03,6646.03,6611.91,6617.88,11161817
2012-12-27,6682.01,6686.62,6682.01,6683.89,5896438
2012-12-28,6686.2,6686.2,6648.51,6648.51,5663980
2013-01-02,6727.38,6727.92,6723.16,6723.16,3102153
2013-01-03,6703.65,6703.65,6695.08,6702.54,6508962
2013-01-04,6692.35,6692.35,6640.07,6640.07,5760756
2013-01-07,6591.97,6591.97,6558.27,6569.07,5639550
2013-01-08,6592.82,6592.82,6496.43,6496.43,8702717
2013-01-09,6482.11,6538.98,6482.11,6538.98,5404955
2013-01-10,6559.54,6559.54,6551.72,6551.72,9206501
2013-01-11,6532.45,6533.47,6523.94,6533.47,8906660
2013-01-14,6609.03,6626.08,6609.03,6626.08,9568489
2013-01-15,6603.02,6603.02,6577.44,6601.96,9524050
2013-01-16,6555.42,6601.18,6555.42,6601.18,9572763
2013-01-17,6630.45,6672.95,6630.45,6661.6,8192584
2013-01-18,6679.23,6694.47,6679.16,6679.16,10117338
2013-01-21,6644.91,6650.92,6644.91,6648.1,4497141
2013-01-22,6622.67,6622.67,6614.23,6618.49,9392865
2013-01-23,6536.09,6574.77,6536.09,6574.77,27694508
2013-01-24,6609.06,6609.06,6590.54,6607.93,26836993
2013-01-25,6631.5,6631.5,6602.68,6602.68,10961520
2013-01-28,6603.06,6603.06,6592.42,6592.42,7993188
2013-01-29,6557.98,6585.65,6557.17,6585.65,5788286
2013-01-30,6456.53,6456.53,6398.24,6398.24,22404743
2013-01-31,6353.6,6353.6,6339.39,6346.89,16527555
2013-02-01,6377.37,6377.37,6358.58,6358.58,8753860
2013-02-04,6395.73,6395.73,6344,6358.77,8322396
2013-02-05,6354.11,6410.02,6354.11,6410.02,10750125
2013-02-06,6403.97,6403.97,6389.46,6389.46,8143643
2013-02-07,6411.2,6445.36,6411.2,6445.36,7182877
2013-02-08,6457.39,6483.61,6457.39,6483.61,10590954
2013-02-11,6494.81,6494.81,6472.05,6472.05,3456458
2013-02-12,6478.11,6487.4,6478.11,6478.54,5205660
2013-02-13,6488.42,6488.42,6471.69,6475.92,2980604
2013-02-14,6460.6,6469.15,6434.78,6469.15,4219240
2013-02-15,6455.88,6474.72,6455.88,6474.72,2466795
2013-02-18,6498.91,6498.91,6457.41,6457.41,4501013
2013-02-19,6465.26,6465.26,6405.28,6405.28,5513416
2013-02-20,6422.25,6422.25,6384.21,6384.21,4647935
2013-02-21,6342.59,6382.67,6342.59,6382.67,10264974
2013-02-22,6365.32,6396.09,6365.32,6396.09,4430685
2013-02-25,6419.07,6493.12,6419.07,6493.12,7061178
2013-02-26,6432.77,6434.68,6414.87,6434.68,5393584
2013-02-27,6428.71,6459.16,6428.71,6459.16,7299136
2013-02-28,6476.39,6505.71,6459.34,6505.71,16341674
2013-03-01,6472.14,6476.44,6467.98,6476.44,5849821
2013-03-04,6435.83,6435.83,6420.9,6420.9,7510160
2013-03-05,6456.53,6499.44,6450.97,6499.44,7978522
2013-03-06,6503.06,6503.06,6442.56,6455.48,8938275
2013-03-07,6440.42,6440.42,6410.43,6440.05,5315558
2013-03-08,6485.58,6495.16,6473.22,6473.22,8762112
2013-03-11,6487.04,6512.77,6487.04,6512.77,4854967
2013-03-12,6494.16,6494.16,6475.83,6475.83,6071316
2013-03-13,6492.6,6499.45,6479.7,6499.45,7456117
2013-03-14,6514.86,6548.9,6514.86,6548.9,9640827
2013-03-15,6587.43,6587.43,6556.17,6556.17,14440099
2013-03-18,6482.75,6482.75,6457.92,6482.67,4998702
2013-03-19,6434.89,6445.59,6391.14,6391.14,3069045
2013-03-20,6435.23,6435.23,6385.97,6385.97,6080822
2013-03-21,6378.6,6378.6,6345.25,6357.84,6006282
2013-03-22,6239.2,6299.51,6239.2,6265.59,10272993
2013-03-25,6320.98,6333.92,6278.67,6278.67,7485160
2013-03-26,6269.4,6332.39,6269.4,6332.39,6180486
2013-03-27,6327.95,6374.95,6311.95,6374.95,4707627
2013-03-28,6332.99,6370.55,6332.99,6369.16,5687184
2013-04-02,6404.9,6413.91,6404.9,6413.91,4136938
2013-04-03,6422.95,6422.95,6325.2,6325.2,5082050
2013-04-04,6342.57,6342.57,6306.27,6306.27,4384263
2013-04-05,6315.56,6315.56,6280.38,6304,6384785
2013-04-08,6364.2,6364.2,6316.72,6316.72,5069063
2013-04-09,6341.91,6359.75,6341.91,6358.08,4504465
2013-04-10,6423.86,6423.86,6391.36,6391.36,5475438
2013-04-11,6418.98,6458.09,6411.21,6458.09,3768348
2013-04-12,6387.38,6390.03,6385.72,6390.03,2667939
2013-04-15,6318.98,6346.83,6299.92,6299.92,2959903
2013-04-17,6294.97,6294.97,6240.52,6240.52,7820371
2013-04-18,6260.43,6260.43,6160.57,6160.57,4244557
2013-04-19,6188.96,6239.69,6188.96,6239.69,4673139
2013-04-22,6251.11,6251.11,6180.72,6186.32,3601394
2013-04-23,6156.84,6215.82,6156.84,6215.82,10772267
2013-04-24,6167.83,6191.81,6127.43,6191.81,6798290
2013-04-25,6154.88,6173.24,6127.49,6127.49,5678378
2013-04-26,6156.35,6182.01,6156.35,6160.04,3501279
2013-04-29,6172.82,6178.53,6158.99,6178.53,1876177
2013-04-30,6130.89,6169.02,6130.89,6169.02,4894614
2013-05-02,6170.99,6170.99,6108.94,6108.94,5197440
2013-05-06,6155.5,6204.24,6155.5,6204.24,3924567
2013-05-07,6249.86,6293.81,6249.86,6255.13,6849544
2013-05-08,6309.73,6326.01,6269.57,6326.01,15433384
2013-05-09,6303.39,6303.39,6241.19,6241.19,5708356
2013-05-10,6235.71,6253.15,6235.71,6253.13,5317292
2013-05-13,6282.09,6334.47,6282.09,6334.47,4909625
2013-05-14,6327.21,6477.31,6327.21,6477.31,8548882
2013-05-15,6541.09,6560.58,6519.21,6560.58,10018706
2013-05-16,6563.96,6563.96,6531.57,6559.17,7569111
2013-05-17,6550.29,6562.17,6534.07,6534.07,4160530
2013-05-20,6569.56,6576.25,6512.75,6512.75,5532138
2013-05-21,6519.87,6519.87,6473.23,6473.23,10839686
2013-05-22,6469.5,6469.5,6465.32,6468.52,3953980
2013-05-23,6415.58,6494.42,6415.58,6494.42,4958151
2013-05-24,6492.5,6521.57,6492.5,6521.57,5560559
2013-05-27,6543.9,6663.79,6543.9,6663.79,3197561
2013-05-28,6724.66,6740.05,6709.39,6709.39,5153393
2013-05-29,6673.98,6676.16,6671.76,6671.76,6553164
2013-05-31,6648.82,6724.27,6648.82,6724.27,12895821
2013-06-03,6634.05,6634.05,6621.92,6621.92,5129167
2013-06-04,6673.04,6737.34,6673.04,6737.34,5493299
2013-06-05,6768.24,6768.24,6699.74,6699.74,8753222
2013-06-06,6713.07,6716.85,6713.07,6716.85,6082746
2013-06-07,6767.38,6847.02,6767.38,6847.02,6553435
2013-06-10,6937.26,6987.45,6937.26,6987.45,12160399
2013-06-11,6965.27,6965.27,6934.27,6939.96,6703322
2013-06-12,6956.95,6956.95,6925.73,6925.73,5866680
2013-06-13,6908.49,6942.33,6908.49,6920.17,13778279
2013-06-14,6952.45,6952.45,6940.89,6940.89,8816328
2013-06-17,6975.38,6975.38,6871.14,6872.58,9041719
2013-06-18,6889.78,6907.03,6889.78,6892.1,10137603
2013-06-19,6932.49,6932.49,6858.8,6858.8,6061672
2013-06-20,6716.87,6716.87,6611.14,6611.14,10939250
2013-06-21,6590.24,6609.96,6480.92,6480.92,17179397
2013-06-24,6537.29,6537.29,6510.55,6510.55,5044489
2013-06-25,6570.87,6591.16,6544.68,6544.68,7569855
